xmi:type,name,xmi:id,description
,RootElement,_pJ8eYBHQEeaen93uATCTQQ,RootElement
Class,MAIN,_eQ3PwNi0EeaI3IcGROryBQ,MAIN
StateMachine,MAIN,_36PIkNiyEeaI3IcGROryBQ,MAIN
Transition,TransitionSd2UsNi0EeaI3IcGROryBQ,_Sd2UsNi0EeaI3IcGROryBQ,
Transition,TransitionWDBEkNi0EeaI3IcGROryBQ,_WDBEkNi0EeaI3IcGROryBQ,
Pseudostate,PseudostateQJAZsNizEeaI3IcGROryBQ,_QJAZsNizEeaI3IcGROryBQ,
State,MainProgram,_Tefu0NizEeaI3IcGROryBQ,Main_Program
OpaqueBehavior,OpaqueBehaviorOfMainProgram,_HN2AENi0EeaI3IcGROryBQ,PPU(); PPU.stack(); PPU.crane(); PPU.stamp(); PPU.largeSortingConveyor(); Stack_WPType:=PPU.stack.WPType; Crane_WPType:=PPU.crane.WPType; Stamp_WPType:=PPU.stamp.WPType; Stack_WPProvided:=PPU.stack.WPProvided; Crane_Allow_Conveyor_to_Operate:=PPU.crane.Conveyor_AllowedToOperate; Crane_Allow_Stamp_to_Operate:=PPU.crane.Stamp_AllowedToOperate; Crane_PickedUpStackWP:=PPU.crane.Table.Potentiometer.AtStack AND PPU.crane.WPPickedUp; Stamp_IsStamping:=PPU.stamp.IsStamping; Stamp_WPAvailable:=PPU.Stamp.WPAvailable.DI_SwitchTrue; Stamp_AutomaticExecuteCompleted:=PPU.Stamp.AutomaticExecuteCompleted; LargeSortingConveyor_AllowedToOperate:=Crane_Allow_Conveyor_to_Operate; LargeSortingConveyor_IsSorting:=PPU.largeSortingConveyor.IsSorting; LargeSortingConveyor_AutomaticExecuteCompleted:=PPU.largeSortingConveyor.AutomaticExecuteCompleted; 
FinalState,FinalStateUHDuMNi0EeaI3IcGROryBQ,_UHDuMNi0EeaI3IcGROryBQ,
Class,PPU,_2ub-IBHQEeaen93uATCTQQ,PPU
Property,StartButton,_vF8KANgFEeaLleG51tH3Eg,StartButton
Property,InitCompleted,_aJiUwKXBEeaaifhFzThDQw,InitCompleted
Property,AutomaticExecuteCompleted,_095SsLYVEeaPAdOs73iMYQ,AutomaticExecuteCompleted
Property,EmergencyStop,_0mtq8NgFEeaLleG51tH3Eg,EmergencyStop
Property,EmergencyHandled,_b9Eu8KXBEeaaifhFzThDQw,EmergencyHandled
StateMachine,PPUACTAutomaticExecute,_MqflwBHREeaen93uATCTQQ,PPU_ACT_AutomaticExecute
Transition,notstackDIWPAvailable,_mdtwEBzxEeaHnYHMiM-I7Q,[not stack.DI_WPAvailable]
Transition,stackseperatorDIRetracted,_B8KMwBzzEeaHnYHMiM-I7Q,[stack.seperator.DI_Retracted]
Transition,NotAutomaticExecuteCompleted,_91Ek4EmPEea0ovNLUKsTWw,[Not AutomaticExecuteCompleted]
Transition,true,_JaJKkEmQEea0ovNLUKsTWw,[true]
Transition,AutomaticExecuteCompleted,_e7t-IGVGEeaSMugellPalg,[AutomaticExecuteCompleted]
Pseudostate,Pseudostate3wABzwEeaHnYHMiMI7Q,__3w-ABzwEeaHnYHMiM-I7Q,
State,CallAll,_HmjigEmPEea0ovNLUKsTWw,Call_All
OpaqueBehavior,OpaqueBehaviorOfCallAll,_g2uxcLcYEeaSbZaN2J4zjw,EmergencyStop := stack.EmergencyStop OR largeSortingConveyor.EmergencyStop OR stamp.EmergencyStop OR crane.SoftwareEmergency OR stamp.SoftwareEmergency; StartButton := stack.StartButton OR largeSortingConveyor.StartButton OR stamp.StartButton; crane.ACT_AutomaticExecute() AND largeSortingConveyor.ACT_AutomaticExecute()  AND stack.ACT_AutomaticExecute() AND stamp.ACT_AutomaticExecute()
StateMachine,PPUACTInit,_TZ6bsCZ4EeagIsaxH253Xw,PPU_ACT_Init
Transition,true,_WKieUCZ6EeagIsaxH253Xw,[true]
Transition,conveyorPicAlphaInitialized,_tnEaMCZ6EeagIsaxH253Xw,[conveyorPicAlpha.Initialized]
Transition,refillConveyorInitialized,_yI_tQCZ6EeagIsaxH253Xw,[refillConveyor.Initialized]
Transition,largeSortingConveyorInitCompleted,_5WGNICZ6EeagIsaxH253Xw,[largeSortingConveyor.InitCompleted]
Transition,stampInitCompleted,_-11MQCZ6EeagIsaxH253Xw,[stamp.InitCompleted]
Transition,craneInitCompleted,_DiMNsCZ7EeagIsaxH253Xw,[crane.InitCompleted]
Transition,stackInitCompleted,_H4VukCZ7EeagIsaxH253Xw,[stack.InitCompleted]
Transition,NOTInitCompleted,_plwosGV3Eeab9L8V4_TyWg,[NOT InitCompleted]
Transition,InitCompleted,_MR9QYLcZEeaSbZaN2J4zjw,[InitCompleted]
Transition,Transition12mBoNgJEeaLleG51tH3Eg,_12mBoNgJEeaLleG51tH3Eg,
Transition,TransitionQdnjkNgKEeaLleG51tH3Eg,_QdnjkNgKEeaLleG51tH3Eg,
Transition,TransitiondlTykNgKEeaLleG51tH3Eg,_dlTykNgKEeaLleG51tH3Eg,
Transition,Transition97YskNgLEeaLleG51tH3Eg,_97YskNgLEeaLleG51tH3Eg,
Transition,Transition44PkNgLEeaLleG51tH3Eg,_-44PkNgLEeaLleG51tH3Eg,
Pseudostate,PseudostateZifjgCZ4EeagIsaxH253Xw,_ZifjgCZ4EeagIsaxH253Xw,
State,LargeSortingConveyorInit,_4k85gCZ5EeagIsaxH253Xw,LargeSortingConveyorInit
OpaqueBehavior,OpaqueBehaviorOfLargeSortingConveyorInit,_kHx2ALcZEeaSbZaN2J4zjw,largeSortingConveyor.ACT_Init()
State,CraneInit,_ArsXICZ6EeagIsaxH253Xw,Crane_Init
OpaqueBehavior,OpaqueBehaviorOfCraneInit,_mdBPELcZEeaSbZaN2J4zjw,crane.ACT_Init()
State,StampInit,_GQMhgCZ6EeagIsaxH253Xw,Stamp_Init
OpaqueBehavior,OpaqueBehaviorOfStampInit,_VkgZ0LcZEeaSbZaN2J4zjw,stamp.ACT_Init()
State,StackInit,_NMNRYCZ6EeagIsaxH253Xw,StackInit
OpaqueBehavior,OpaqueBehaviorOfStackInit,_g9z0YLcZEeaSbZaN2J4zjw,stack.ACT_Init()
FinalState,FinalStateTpHqcCZ6EeagIsaxH253Xw,_TpHqcCZ6EeagIsaxH253Xw,
State,InitCompleted,_DjY9wLcZEeaSbZaN2J4zjw,Init_Completed
OpaqueBehavior,OpaqueBehaviorOfInitCompleted,_KQM0ALcZEeaSbZaN2J4zjw,Now(InitCompleted)
State,ResetInit,_uZGVUNgJEeaLleG51tH3Eg,Reset_Init
OpaqueBehavior,OpaqueBehaviorOfResetInit,_-BveINgJEeaLleG51tH3Eg,Reset(StartButton)
Pseudostate,PseudostateHxvYkNgKEeaLleG51tH3Eg,_HxvYkNgKEeaLleG51tH3Eg,
State,EmergencyChecking,_RmIDwNgKEeaLleG51tH3Eg,EmergencyChecking
OpaqueBehavior,OpaqueBehaviorOfEmergencyChecking,_aAWeENgKEeaLleG51tH3Eg,EmergencyStop := stack.EmergencyStop OR largeSortingConveyor.EmergencyStop OR stamp.EmergencyStop OR crane.SoftwareEmergency OR stamp.SoftwareEmergency;
Pseudostate,Pseudostated2jeINgLEeaLleG51tH3Eg,_d2jeINgLEeaLleG51tH3Eg,
StateMachine,PPUACTEmergencyStop,_5kHGoCcMEeaCDM79dIZItg,PPU_ACT_EmergencyStop
Transition,refillConveyorswitchStopperDIRetracted,_-jblsCcfEea2HoRD4bUt5w,[refillConveyor.switchStopper.DI_Retracted]
Transition,true,_VYO-IEmZEeaPbYa44WUTPg,[true]
Transition,TransitionYUIHgEmZEeaPbYa44WUTPg,_YUIHgEmZEeaPbYa44WUTPg,
Transition,TransitioncMCNMEmZEeaPbYa44WUTPg,_cMCNMEmZEeaPbYa44WUTPg,
Transition,TransitionfEb9sEmZEeaPbYa44WUTPg,_fEb9sEmZEeaPbYa44WUTPg,
Transition,TransitionipNE8EmZEeaPbYa44WUTPg,_ipNE8EmZEeaPbYa44WUTPg,
Transition,TransitionsBaKcEmZEeaPbYa44WUTPg,_sBaKcEmZEeaPbYa44WUTPg,
Transition,TransitionttrfAEmZEeaPbYa44WUTPg,_ttrfAEmZEeaPbYa44WUTPg,
Transition,TransitionwKp3wEmZEeaPbYa44WUTPg,_wKp3wEmZEeaPbYa44WUTPg,
Transition,TransitionzHKFIEmZEeaPbYa44WUTPg,_zHKFIEmZEeaPbYa44WUTPg,
Transition,EmergencyHandled,_16RtAEmZEeaPbYa44WUTPg,[EmergencyHandled]
Transition,NOTEmergencyHandled,_8Ja3gGV_Eeab9L8V4_TyWg,[NOT EmergencyHandled]
Transition,stackEmergencyHandled,_arFLMNgMEeaLleG51tH3Eg,[stack.EmergencyHandled]
Transition,craneEmergencyHandled,_d23xwNgMEeaLleG51tH3Eg,[crane.EmergencyHandled]
Transition,largeSortingConveyorEmergencyHandled,_pu7k4NgMEeaLleG51tH3Eg,[largeSortingConveyor.EmergencyHandled]
Transition,stampEmergencyHandled,_yzlcQNgMEeaLleG51tH3Eg,[stamp.EmergencyHandled]
Pseudostate,PseudostateiAX04CcfEea2HoRD4bUt5w,_iAX04CcfEea2HoRD4bUt5w,
FinalState,FinalState99C7ICcfEea2HoRD4bUt5w,_99C7ICcfEea2HoRD4bUt5w,
State,StackEmergencyStop,_mxLR0EmXEeaPbYa44WUTPg,Stack_EmergencyStop
OpaqueBehavior,OpaqueBehaviorOfStackEmergencyStop,_JU7CELcaEeaSbZaN2J4zjw,stack.ACT_EmergencyStop()
State,CraneEmergencyStop,_pTCKkEmXEeaPbYa44WUTPg,Crane_EmergencyStop
OpaqueBehavior,OpaqueBehaviorOfCraneEmergencyStop,_LwcCQLcaEeaSbZaN2J4zjw,crane.ACT_EmergencyStop()
State,LargeSortingConveyorEmergencyStop,_rUGDYEmXEeaPbYa44WUTPg,LargeSortingConveyor_EmergencyStop
OpaqueBehavior,OpaqueBehaviorOfLargeSortingConveyorEmergencyStop,_NcMZcLcaEeaSbZaN2J4zjw,largeSortingConveyor.ACT_EmergencyStop()
State,StampEmergencyStop,__Jv_MEmXEeaPbYa44WUTPg,Stamp_EmergencyStop
OpaqueBehavior,OpaqueBehaviorOfStampEmergencyStop,_PATQgLcaEeaSbZaN2J4zjw,stamp.ACT_EmergencyStop()
State,EmergencyHandled,_AxufYGWAEeab9L8V4_TyWg,Emergency_Handled
OpaqueBehavior,OpaqueBehaviorOfEmergencyHandled,_Gnpw8GWAEeab9L8V4_TyWg,Now(EmergencyHandled)
StateMachine,PPUStateMachine,_CmulYLcSEeaSbZaN2J4zjw,PPU_StateMachine
Transition,true,_FsOhQLcTEeaSbZaN2J4zjw,[true]
Transition,StartButton,_QzxdcLcTEeaSbZaN2J4zjw,[StartButton]
Transition,true,_-g-mELcTEeaSbZaN2J4zjw,[true]
Transition,InitCompleted,__3UG4LcTEeaSbZaN2J4zjw,[InitCompleted]
Transition,true,_rL4HsLcVEeaSbZaN2J4zjw,[true]
Transition,EmergencyStop,_sem64LcVEeaSbZaN2J4zjw,[EmergencyStop]
Transition,EmergencyHandled,_y5T4ALcWEeaSbZaN2J4zjw,[EmergencyHandled]
Transition,NOTEmergencyStop,_RWkrsLcXEeaSbZaN2J4zjw,[NOT EmergencyStop]
Transition,StartButton,_j8wjsLcXEeaSbZaN2J4zjw,[StartButton]
Transition,EmergencyStop,_x2tWELcXEeaSbZaN2J4zjw,[EmergencyStop]
Pseudostate,PseudostateoaxZYLcSEeaSbZaN2J4zjw,_oaxZYLcSEeaSbZaN2J4zjw,
State,Start,_pLcoYLcSEeaSbZaN2J4zjw,Start
OpaqueBehavior,OpaqueBehaviorOfStart,_NcZyINgGEeaLleG51tH3Eg,StartButton := stack.StartButton OR largeSortingConveyor.StartButton OR stamp.StartButton
State,Initialisation,_rNpwsLcSEeaSbZaN2J4zjw,Initialisation
OpaqueBehavior,OpaqueBehaviorOfInitialisation,_IFwvALcUEeaSbZaN2J4zjw,ACT_Init()
OpaqueBehavior,OpaqueBehaviorOfInitialisation,_oXzIcLcTEeaSbZaN2J4zjw,InitCompleted:=false; largeSortingConveyor.panel.ACT_TurnLampWhite_On(); stack.panel.ACT_TurnLampWhite_On(); stamp.panel.ACT_TurnLampWhite_On(); largeSortingConveyor.panel.ACT_TurnLampGreen_Off(); stack.panel.ACT_TurnLampGreen_Off(); stamp.panel.ACT_TurnLampGreen_Off();
State,AutomaticExecute,_tf5gILcSEeaSbZaN2J4zjw,AutomaticExecute
OpaqueBehavior,OpaqueBehaviorOfAutomaticExecute,_CRRLYLcVEeaSbZaN2J4zjw,ACT_AutomaticExecute()
OpaqueBehavior,OpaqueBehaviorOfAutomaticExecute,_Pv-BoLcUEeaSbZaN2J4zjw,AutomaticExecuteCompleted:=false; largeSortingConveyor.panel.ACT_TurnLampWhite_Off(); stack.panel.ACT_TurnLampWhite_Off(); stamp.panel.ACT_TurnLampWhite_Off(); largeSortingConveyor.panel.ACT_TurnLampGreen_On(); stack.panel.ACT_TurnLampGreen_On(); stamp.panel.ACT_TurnLampGreen_On();
State,EmergencyStop,_vzNmkLcSEeaSbZaN2J4zjw,Emergency_Stop
OpaqueBehavior,OpaqueBehaviorOfEmergencyStop,_nkE6kLcVEeaSbZaN2J4zjw,ACT_EmergencyStop()
OpaqueBehavior,OpaqueBehaviorOfEmergencyStop,_SBFTMLcVEeaSbZaN2J4zjw,EmergencyHandled:=false; largeSortingConveyor.panel.ACT_TurnLampWhite_Off(); stack.panel.ACT_TurnLampWhite_Off(); stamp.panel.ACT_TurnLampWhite_Off(); largeSortingConveyor.panel.ACT_TurnLampGreen_Off(); stack.panel.ACT_TurnLampGreen_Off(); stamp.panel.ACT_TurnLampGreen_Off();
State,ReadyToInitialiseAgain,_zHxuoLcSEeaSbZaN2J4zjw,ReadyToInitialiseAgain
OpaqueBehavior,OpaqueBehaviorOfReadyToInitialiseAgain,_-03rELcWEeaSbZaN2J4zjw,EmergencyStop := stack.EmergencyStop OR largeSortingConveyor.EmergencyStop OR stamp.EmergencyStop OR crane.SoftwareEmergency OR stamp.SoftwareEmergency; StartButton := stack.StartButton OR largeSortingConveyor.StartButton OR stamp.StartButton; IF(StartButton)THEN stamp.SoftwareEmergency:=FALSE; crane.SoftwareEmergency:=FALSE END_IF
Pseudostate,Pseudostate83rtALcTEeaSbZaN2J4zjw,_83rtALcTEeaSbZaN2J4zjw,
Pseudostate,PseudostateprR3oLcVEeaSbZaN2J4zjw,_prR3oLcVEeaSbZaN2J4zjw,
Operation,AutomaticExecute,_34-LMBzfEeaVKKE7CcnSSg,Automatic_Execute
Operation,Initialisation,_SUKUkCZ4EeagIsaxH253Xw,Initialisation
Operation,EmergencyStop,_K_UZQCcNEeaCDM79dIZItg,EmergencyStop
Class,Stack,_P1xSIBHVEeaen93uATCTQQ,Stack
Property,StartButton,_QuGvQNgNEeaLleG51tH3Eg,StartButton
Property,InitCompleted,_dMpoIBHfEeaIeI6F5gdpJg,InitCompleted
Property,AutomaticExecuteCompleted,_0fnXELYcEeaPAdOs73iMYQ,AutomaticExecuteCompleted
Property,EmergencyStop,_Wz-hUNgNEeaLleG51tH3Eg,EmergencyStop
Property,EmergencyHandled,_PQIEgGSBEeaP7aiWefDRgg,EmergencyHandled
Property,WPProvided,_aSZBABHgEeaIeI6F5gdpJg,WPProvided
Property,WPType,_mbruEBHgEeaIeI6F5gdpJg,WPType
Property,CheckCranePickedUpWP,_kc3Y4NgNEeaLleG51tH3Eg,Check_Crane_PickedUpWP
Property,panel,_JTiEcxHmEeaIeI6F5gdpJg,panel
Property,seperator,_KG4M8xHmEeaIeI6F5gdpJg,seperator
Property,WPAvailable,_LN6GcxHmEeaIeI6F5gdpJg,WPAvailable
Property,inductiveSensor,_L4sI0xHmEeaIeI6F5gdpJg,inductiveSensor
Property,opticalSensor,_MmUq4xHmEeaIeI6F5gdpJg,opticalSensor
StateMachine,StackACTProvideWP,_zPV5YBz6EeaHnYHMiM-I7Q,Stack_ACT_ProvideWP
Transition,NOTWPAvailableDISwitchTrue,_pAOkkBz7Eeagv-kRpDakmQ,[NOT WPAvailable.DI_SwitchTrue]
Transition,seperatorExtendedandWPAvailableDISwitchTrue,_uyXiUBz7Eeagv-kRpDakmQ,[seperator.Extended and WPAvailable.DI_SwitchTrue]
Transition,NOTinductiveSensorDIWPMetallicandNOTopticalSensorDIWPLight,__CAZsBz7Eeagv-kRpDakmQ,[NOT inductiveSensor.DI_WPMetallic and NOT opticalSensor.DI_WPLight]
Transition,NOTinductiveSensorDIWPMetallicandopticalSensorDIWPLight,_Sz524Bz8Eeagv-kRpDakmQ,[NOT  inductiveSensor.DI_WPMetallic and opticalSensor.DI_WPLight]
Transition,inductiveSensorDIWPMetallic,_iA6MkBz8Eeagv-kRpDakmQ,[ inductiveSensor.DI_WPMetallic]
Transition,WPTypeMetallic,_vKIFkBz8Eeagv-kRpDakmQ,[WPType=Metallic]
Transition,AIWeight12000,_0uf3oBz9Eeagv-kRpDakmQ,[AI_Weight < 12000]
Transition,WPTypeWhite,_7KiG8Bz9Eeagv-kRpDakmQ,[WPType=White]
Transition,WPTypeBlack,_9G-lgBz9Eeagv-kRpDakmQ,[WPType=Black]
Transition,true,_LFB0wBz-Eeagv-kRpDakmQ,[true]
Transition,WPProvided,_7asd0DkgEea8uOUb4gQg2Q,[WPProvided]
Transition,true,_iNSyQD6nEea_loQFEJgOAg,[true]
Transition,TransitiondzagD6nEealoQFEJgOAg,_-dzagD6nEea_loQFEJgOAg,
Transition,true,_yPXw4LcbEeaSbZaN2J4zjw,[true]
Pseudostate,PseudostatednqJ0Bz7EeagvkRpDakmQ,_dnqJ0Bz7Eeagv-kRpDakmQ,
State,Extending,_gsU0sBz7Eeagv-kRpDakmQ,Extending
OpaqueBehavior,OpaqueBehaviorOfExtending,_YDh0EKXNEeaaifhFzThDQw,seperator.ACT_Extend()
Pseudostate,PseudostatetPQJwBz7EeagvkRpDakmQ,_tPQJwBz7Eeagv-kRpDakmQ,
State,DetectingBlack,_10HGwBz7Eeagv-kRpDakmQ,DetectingBlack
OpaqueBehavior,OpaqueBehaviorOfDetectingBlack,_614XgBz7Eeagv-kRpDakmQ,Set(WPType:=eWPType.Black)
State,DetectingWhite,_Kb_wwBz8Eeagv-kRpDakmQ,DetectingWhite
OpaqueBehavior,OpaqueBehaviorOfDetectingWhite,_PIgjMBz8Eeagv-kRpDakmQ,Set(WPType:=eWPType.White)
State,DetectingMetallic,_a1STYBz8Eeagv-kRpDakmQ,DetectingMetallic
OpaqueBehavior,OpaqueBehaviorOfDetectingMetallic,_e3zGkBz8Eeagv-kRpDakmQ,Set(WPType:=eWPType.Metallic)
State,WPSeperated,_frGWUBz9Eeagv-kRpDakmQ,WPSeperated
OpaqueBehavior,OpaqueBehaviorOfWPSeperated,_k84ZABz9Eeagv-kRpDakmQ,Set(WPProvided)
FinalState,FinalStateI0adABzEeagvkRpDakmQ,_I0adABz-Eeagv-kRpDakmQ,
State,WPReady,_pcatgLcbEeaSbZaN2J4zjw,WPReady
OpaqueBehavior,OpaqueBehaviorOfWPReady,_k15ugNgOEeaLleG51tH3Eg,Reset(WPType)
StateMachine,StackACTInit,_6FozgCZVEeaJisLddm0vsw,Stack_ACT_Init
Transition,NOTInitCompletedANDNOTWPAvailableDISwitchTrue,_tHpdoCZWEeaJisLddm0vsw,[NOT InitCompleted AND NOT WPAvailable.DI_SwitchTrue)]
Transition,seperatorRetracted,_vkHgECZWEeaJisLddm0vsw,[seperator.Retracted]
Transition,NOTInitCompletedANDWPAvailableDISwitchTrue,_R7sQcDkfEea8uOUb4gQg2Q,[NOT InitCompleted AND WPAvailable.DI_SwitchTrue]
Transition,true,_etoR4DkfEea8uOUb4gQg2Q,[true]
Transition,WPProvided,_ndBq8DkfEea8uOUb4gQg2Q,[WPProvided]
Transition,InitCompleted,_4T-Z8DkfEea8uOUb4gQg2Q,[InitCompleted]
Pseudostate,PseudostateafLGoCZWEeaJisLddm0vsw,_afLGoCZWEeaJisLddm0vsw,
State,RetractCylinder,_bx-LQCZWEeaJisLddm0vsw,Retract_Cylinder
OpaqueBehavior,OpaqueBehaviorOfRetractCylinder,_lenPsCZWEeaJisLddm0vsw,seperator.ACT_Retract()
FinalState,FinalStateqbCGYCZWEeaJisLddm0vsw,_qbCGYCZWEeaJisLddm0vsw,
State,SetWPParameter,_yfyfsDkdEea8uOUb4gQg2Q,SetWPParameter
OpaqueBehavior,OpaqueBehaviorOfSetWPParameter,_-PnxIKXMEeaaifhFzThDQw,WPType:=(Black OR White OR Metallic) AND WPProvided
Pseudostate,PseudostateacfM0DkfEea8uOUb4gQg2Q,_acfM0DkfEea8uOUb4gQg2Q,
State,SetInitCompleted,_x996IDkfEea8uOUb4gQg2Q,SetInitCompleted
OpaqueBehavior,OpaqueBehaviorOfSetInitCompleted,_0-vjgDkfEea8uOUb4gQg2Q,Now(InitCompleted)
StateMachine,StackACTAutomaticExecute,_wNJvEEgNEeavyPrpKniqtA,Stack_ACT_AutomaticExecute
Transition,NOTAutomaticExecuteCompleted,_rdtH8EgOEeavyPrpKniqtA,[NOT AutomaticExecuteCompleted]
Transition,aftert250ms,_sJkvcEgOEeavyPrpKniqtA,[after(t#250ms)]
Transition,WPProvided,_svCM8EgOEeavyPrpKniqtA,[WPProvided]
Transition,NOTWPAvailableDISwitchTrueANDCheckCranePickedUpWP,_tZOZcEgOEeavyPrpKniqtA,[NOT WPAvailable.DI_SwitchTrue AND Check_Crane_PickedUpWP]
Transition,seperatorRetracted,_uKKHIEgOEeavyPrpKniqtA,[seperator.Retracted]
Transition,NOTWPAvailableDISwitchTrue,_-r-mELccEeaSbZaN2J4zjw,[NOT WPAvailable.DI_SwitchTrue]
Transition,WPAvailableDISwitchTrue,_GHHh8LcdEeaSbZaN2J4zjw,[WPAvailable.DI_SwitchTrue]
Transition,WPProvided,_RB8QwLcdEeaSbZaN2J4zjw,[WPProvided]
Pseudostate,PseudostateDLeaQEgOEeavyPrpKniqtA,_DLeaQEgOEeavyPrpKniqtA,
State,ShortDelay,_D9JHwEgOEeavyPrpKniqtA,ShortDelay
State,ProvideWP,_KWyKYEgOEeavyPrpKniqtA,Provide_WP
OpaqueBehavior,OpaqueBehaviorOfProvideWP,_kEjwIEgOEeavyPrpKniqtA,ACT_ProvideWP()
State,WaitingForCranePickingUp,_USeXcEgOEeavyPrpKniqtA,WaitingForCranePickingUp
State,StackRetracing,_XOif8EgOEeavyPrpKniqtA,StackRetracing
OpaqueBehavior,OpaqueBehaviorOfStackRetracing,_qQSSkEgOEeavyPrpKniqtA,seperator.ACT_Retract(); Reset(WPProvided);
Pseudostate,Pseudostate5wSIILccEeaSbZaN2J4zjw,_5wSIILccEeaSbZaN2J4zjw,
